original_name,space,space_name,dimension,cc_level,cc_sublevel,cc_level_name,cc_sublevel_name,group_label
dim_1988,CC,Chemical Checker,1988,D,D1,Cells,Transcription,Cells / D1: Transcription
dim_1989,CC,Chemical Checker,1989,D,D1,Cells,Transcription,Cells / D1: Transcription
dim_1990,CC,Chemical Checker,1990,D,D1,Cells,Transcription,Cells / D1: Transcription
dim_1991,CC,Chemical Checker,1991,D,D1,Cells,Transcription,Cells / D1: Transcription
dim_1992,CC,Chemical Checker,1992,D,D1,Cells,Transcription,Cells / D1: Transcription
dim_1993,CC,Chemical Checker,1993,D,D1,Cells,Transcription,Cells / D1: Transcription
dim_1994,CC,Chemical Checker,1994,D,D1,Cells,Transcription,Cells / D1: Transcription
dim_1995,CC,Chemical Checker,1995,D,D1,Cells,Transcription,Cells / D1: Transcription
dim_1996,CC,Chemical Checker,1996,D,D1,Cells,Transcription,Cells / D1: Transcription
dim_1997,CC,Chemical Checker,1997,D,D1,Cells,Transcription,Cells / D1: Transcription
dim_1998,CC,Chemical Checker,1998,D,D1,Cells,Transcription,Cells / D1: Transcription
dim_1999,CC,Chemical Checker,1999,D,D1,Cells,Transcription,Cells / D1: Transcription
dim_2000,CC,Chemical Checker,2000,D,D1,Cells,Transcription,Cells / D1: Transcription
dim_2001,CC,Chemical Checker,2001,D,D1,Cells,Transcription,Cells / D1: Transcription
dim_2002,CC,Chemical Checker,2002,D,D1,Cells,Transcription,Cells / D1: Transcription
dim_2003,CC,Chemical Checker,2003,D,D1,Cells,Transcription,Cells / D1: Transcription
dim_2004,CC,Chemical Checker,2004,D,D1,Cells,Transcription,Cells / D1: Transcription
dim_2005,CC,Chemical Checker,2005,D,D1,Cells,Transcription,Cells / D1: Transcription
dim_2006,CC,Chemical Checker,2006,D,D1,Cells,Transcription,Cells / D1: Transcription
dim_2007,CC,Chemical Checker,2007,D,D1,Cells,Transcription,Cells / D1: Transcription
dim_2008,CC,Chemical Checker,2008,D,D1,Cells,Transcription,Cells / D1: Transcription
dim_2009,CC,Chemical Checker,2009,D,D1,Cells,Transcription,Cells / D1: Transcription
dim_2010,CC,Chemical Checker,2010,D,D1,Cells,Transcription,Cells / D1: Transcription
dim_2011,CC,Chemical Checker,2011,D,D1,Cells,Transcription,Cells / D1: Transcription
dim_2012,CC,Chemical Checker,2012,D,D1,Cells,Transcription,Cells / D1: Transcription
dim_2013,CC,Chemical Checker,2013,D,D1,Cells,Transcription,Cells / D1: Transcription
dim_2014,CC,Chemical Checker,2014,D,D1,Cells,Transcription,Cells / D1: Transcription
dim_2015,CC,Chemical Checker,2015,D,D1,Cells,Transcription,Cells / D1: Transcription
dim_2016,CC,Chemical Checker,2016,D,D1,Cells,Transcription,Cells / D1: Transcription
dim_2017,CC,Chemical Checker,2017,D,D1,Cells,Transcription,Cells / D1: Transcription
dim_2018,CC,Chemical Checker,2018,D,D1,Cells,Transcription,Cells / D1: Transcription
dim_2019,CC,Chemical Checker,2019,D,D1,Cells,Transcription,Cells / D1: Transcription
dim_2020,CC,Chemical Checker,2020,D,D1,Cells,Transcription,Cells / D1: Transcription
dim_2021,CC,Chemical Checker,2021,D,D1,Cells,Transcription,Cells / D1: Transcription
dim_2022,CC,Chemical Checker,2022,D,D1,Cells,Transcription,Cells / D1: Transcription
dim_2023,CC,Chemical Checker,2023,D,D1,Cells,Transcription,Cells / D1: Transcription
dim_2024,CC,Chemical Checker,2024,D,D1,Cells,Transcription,Cells / D1: Transcription
dim_2025,CC,Chemical Checker,2025,D,D1,Cells,Transcription,Cells / D1: Transcription
dim_2026,CC,Chemical Checker,2026,D,D1,Cells,Transcription,Cells / D1: Transcription
dim_2027,CC,Chemical Checker,2027,D,D1,Cells,Transcription,Cells / D1: Transcription
dim_2028,CC,Chemical Checker,2028,D,D1,Cells,Transcription,Cells / D1: Transcription
dim_2029,CC,Chemical Checker,2029,D,D1,Cells,Transcription,Cells / D1: Transcription
dim_2030,CC,Chemical Checker,2030,D,D1,Cells,Transcription,Cells / D1: Transcription
dim_2031,CC,Chemical Checker,2031,D,D1,Cells,Transcription,Cells / D1: Transcription
dim_2032,CC,Chemical Checker,2032,D,D1,Cells,Transcription,Cells / D1: Transcription
dim_2033,CC,Chemical Checker,2033,D,D1,Cells,Transcription,Cells / D1: Transcription
dim_2034,CC,Chemical Checker,2034,D,D1,Cells,Transcription,Cells / D1: Transcription
dim_2035,CC,Chemical Checker,2035,D,D1,Cells,Transcription,Cells / D1: Transcription
dim_2036,CC,Chemical Checker,2036,D,D1,Cells,Transcription,Cells / D1: Transcription
dim_2037,CC,Chemical Checker,2037,D,D1,Cells,Transcription,Cells / D1: Transcription
dim_2038,CC,Chemical Checker,2038,D,D1,Cells,Transcription,Cells / D1: Transcription
dim_2039,CC,Chemical Checker,2039,D,D1,Cells,Transcription,Cells / D1: Transcription
dim_2040,CC,Chemical Checker,2040,D,D1,Cells,Transcription,Cells / D1: Transcription
dim_2041,CC,Chemical Checker,2041,D,D1,Cells,Transcription,Cells / D1: Transcription
dim_2042,CC,Chemical Checker,2042,D,D1,Cells,Transcription,Cells / D1: Transcription
dim_2043,CC,Chemical Checker,2043,D,D1,Cells,Transcription,Cells / D1: Transcription
dim_2044,CC,Chemical Checker,2044,D,D1,Cells,Transcription,Cells / D1: Transcription
dim_2045,CC,Chemical Checker,2045,D,D1,Cells,Transcription,Cells / D1: Transcription
dim_2046,CC,Chemical Checker,2046,D,D1,Cells,Transcription,Cells / D1: Transcription
dim_2047,CC,Chemical Checker,2047,D,D1,Cells,Transcription,Cells / D1: Transcription
dim_2048,CC,Chemical Checker,2048,D,D2,Cells,Cancer cell lines,Cells / D2: Cancer cell lines
dim_2049,CC,Chemical Checker,2049,D,D2,Cells,Cancer cell lines,Cells / D2: Cancer cell lines
dim_2050,CC,Chemical Checker,2050,D,D2,Cells,Cancer cell lines,Cells / D2: Cancer cell lines
dim_2051,CC,Chemical Checker,2051,D,D2,Cells,Cancer cell lines,Cells / D2: Cancer cell lines
dim_2052,CC,Chemical Checker,2052,D,D2,Cells,Cancer cell lines,Cells / D2: Cancer cell lines
dim_2053,CC,Chemical Checker,2053,D,D2,Cells,Cancer cell lines,Cells / D2: Cancer cell lines
dim_2054,CC,Chemical Checker,2054,D,D2,Cells,Cancer cell lines,Cells / D2: Cancer cell lines
dim_2055,CC,Chemical Checker,2055,D,D2,Cells,Cancer cell lines,Cells / D2: Cancer cell lines
dim_2056,CC,Chemical Checker,2056,D,D2,Cells,Cancer cell lines,Cells / D2: Cancer cell lines
dim_2057,CC,Chemical Checker,2057,D,D2,Cells,Cancer cell lines,Cells / D2: Cancer cell lines
dim_2058,CC,Chemical Checker,2058,D,D2,Cells,Cancer cell lines,Cells / D2: Cancer cell lines
dim_2059,CC,Chemical Checker,2059,D,D2,Cells,Cancer cell lines,Cells / D2: Cancer cell lines
dim_2060,CC,Chemical Checker,2060,D,D2,Cells,Cancer cell lines,Cells / D2: Cancer cell lines
dim_2061,CC,Chemical Checker,2061,D,D2,Cells,Cancer cell lines,Cells / D2: Cancer cell lines
dim_2062,CC,Chemical Checker,2062,D,D2,Cells,Cancer cell lines,Cells / D2: Cancer cell lines
dim_2063,CC,Chemical Checker,2063,D,D2,Cells,Cancer cell lines,Cells / D2: Cancer cell lines
dim_2064,CC,Chemical Checker,2064,D,D2,Cells,Cancer cell lines,Cells / D2: Cancer cell lines
dim_2065,CC,Chemical Checker,2065,D,D2,Cells,Cancer cell lines,Cells / D2: Cancer cell lines
dim_2066,CC,Chemical Checker,2066,D,D2,Cells,Cancer cell lines,Cells / D2: Cancer cell lines
dim_2067,CC,Chemical Checker,2067,D,D2,Cells,Cancer cell lines,Cells / D2: Cancer cell lines
dim_2068,CC,Chemical Checker,2068,D,D2,Cells,Cancer cell lines,Cells / D2: Cancer cell lines
dim_2069,CC,Chemical Checker,2069,D,D2,Cells,Cancer cell lines,Cells / D2: Cancer cell lines
dim_2070,CC,Chemical Checker,2070,D,D2,Cells,Cancer cell lines,Cells / D2: Cancer cell lines
dim_2071,CC,Chemical Checker,2071,D,D2,Cells,Cancer cell lines,Cells / D2: Cancer cell lines
dim_2072,CC,Chemical Checker,2072,D,D2,Cells,Cancer cell lines,Cells / D2: Cancer cell lines
dim_2073,CC,Chemical Checker,2073,D,D2,Cells,Cancer cell lines,Cells / D2: Cancer cell lines
dim_2074,CC,Chemical Checker,2074,D,D2,Cells,Cancer cell lines,Cells / D2: Cancer cell lines
dim_2075,CC,Chemical Checker,2075,D,D2,Cells,Cancer cell lines,Cells / D2: Cancer cell lines
dim_2076,CC,Chemical Checker,2076,D,D2,Cells,Cancer cell lines,Cells / D2: Cancer cell lines
dim_2077,CC,Chemical Checker,2077,D,D2,Cells,Cancer cell lines,Cells / D2: Cancer cell lines
dim_2078,CC,Chemical Checker,2078,D,D2,Cells,Cancer cell lines,Cells / D2: Cancer cell lines
dim_2079,CC,Chemical Checker,2079,D,D2,Cells,Cancer cell lines,Cells / D2: Cancer cell lines
dim_2080,CC,Chemical Checker,2080,D,D2,Cells,Cancer cell lines,Cells / D2: Cancer cell lines
dim_2081,CC,Chemical Checker,2081,D,D2,Cells,Cancer cell lines,Cells / D2: Cancer cell lines
dim_2082,CC,Chemical Checker,2082,D,D2,Cells,Cancer cell lines,Cells / D2: Cancer cell lines
dim_2083,CC,Chemical Checker,2083,D,D2,Cells,Cancer cell lines,Cells / D2: Cancer cell lines
dim_2084,CC,Chemical Checker,2084,D,D2,Cells,Cancer cell lines,Cells / D2: Cancer cell lines
dim_2085,CC,Chemical Checker,2085,D,D2,Cells,Cancer cell lines,Cells / D2: Cancer cell lines
dim_2086,CC,Chemical Checker,2086,D,D2,Cells,Cancer cell lines,Cells / D2: Cancer cell lines
dim_2087,CC,Chemical Checker,2087,D,D2,Cells,Cancer cell lines,Cells / D2: Cancer cell lines
dim_2088,CC,Chemical Checker,2088,D,D2,Cells,Cancer cell lines,Cells / D2: Cancer cell lines
dim_2089,CC,Chemical Checker,2089,D,D2,Cells,Cancer cell lines,Cells / D2: Cancer cell lines
dim_2090,CC,Chemical Checker,2090,D,D2,Cells,Cancer cell lines,Cells / D2: Cancer cell lines
dim_2091,CC,Chemical Checker,2091,D,D2,Cells,Cancer cell lines,Cells / D2: Cancer cell lines
dim_2092,CC,Chemical Checker,2092,D,D2,Cells,Cancer cell lines,Cells / D2: Cancer cell lines
dim_2093,CC,Chemical Checker,2093,D,D2,Cells,Cancer cell lines,Cells / D2: Cancer cell lines
dim_2094,CC,Chemical Checker,2094,D,D2,Cells,Cancer cell lines,Cells / D2: Cancer cell lines
dim_2095,CC,Chemical Checker,2095,D,D2,Cells,Cancer cell lines,Cells / D2: Cancer cell lines
dim_2096,CC,Chemical Checker,2096,D,D2,Cells,Cancer cell lines,Cells / D2: Cancer cell lines
dim_2097,CC,Chemical Checker,2097,D,D2,Cells,Cancer cell lines,Cells / D2: Cancer cell lines
dim_2098,CC,Chemical Checker,2098,D,D2,Cells,Cancer cell lines,Cells / D2: Cancer cell lines
dim_2099,CC,Chemical Checker,2099,D,D2,Cells,Cancer cell lines,Cells / D2: Cancer cell lines
dim_2100,CC,Chemical Checker,2100,D,D2,Cells,Cancer cell lines,Cells / D2: Cancer cell lines
dim_2101,CC,Chemical Checker,2101,D,D2,Cells,Cancer cell lines,Cells / D2: Cancer cell lines
dim_2102,CC,Chemical Checker,2102,D,D2,Cells,Cancer cell lines,Cells / D2: Cancer cell lines
dim_2103,CC,Chemical Checker,2103,D,D2,Cells,Cancer cell lines,Cells / D2: Cancer cell lines
dim_2104,CC,Chemical Checker,2104,D,D2,Cells,Cancer cell lines,Cells / D2: Cancer cell lines
dim_2105,CC,Chemical Checker,2105,D,D2,Cells,Cancer cell lines,Cells / D2: Cancer cell lines
dim_2106,CC,Chemical Checker,2106,D,D2,Cells,Cancer cell lines,Cells / D2: Cancer cell lines
dim_2107,CC,Chemical Checker,2107,D,D2,Cells,Cancer cell lines,Cells / D2: Cancer cell lines
dim_2108,CC,Chemical Checker,2108,D,D2,Cells,Cancer cell lines,Cells / D2: Cancer cell lines
dim_2109,CC,Chemical Checker,2109,D,D2,Cells,Cancer cell lines,Cells / D2: Cancer cell lines
dim_2110,CC,Chemical Checker,2110,D,D2,Cells,Cancer cell lines,Cells / D2: Cancer cell lines
dim_2111,CC,Chemical Checker,2111,D,D2,Cells,Cancer cell lines,Cells / D2: Cancer cell lines
dim_2112,CC,Chemical Checker,2112,D,D2,Cells,Cancer cell lines,Cells / D2: Cancer cell lines
dim_2113,CC,Chemical Checker,2113,D,D2,Cells,Cancer cell lines,Cells / D2: Cancer cell lines
dim_2114,CC,Chemical Checker,2114,D,D2,Cells,Cancer cell lines,Cells / D2: Cancer cell lines
dim_2115,CC,Chemical Checker,2115,D,D2,Cells,Cancer cell lines,Cells / D2: Cancer cell lines
dim_2116,CC,Chemical Checker,2116,D,D2,Cells,Cancer cell lines,Cells / D2: Cancer cell lines
dim_2117,CC,Chemical Checker,2117,D,D2,Cells,Cancer cell lines,Cells / D2: Cancer cell lines
dim_2118,CC,Chemical Checker,2118,D,D2,Cells,Cancer cell lines,Cells / D2: Cancer cell lines
dim_2119,CC,Chemical Checker,2119,D,D2,Cells,Cancer cell lines,Cells / D2: Cancer cell lines
dim_2120,CC,Chemical Checker,2120,D,D2,Cells,Cancer cell lines,Cells / D2: Cancer cell lines
dim_2121,CC,Chemical Checker,2121,D,D2,Cells,Cancer cell lines,Cells / D2: Cancer cell lines
dim_2122,CC,Chemical Checker,2122,D,D2,Cells,Cancer cell lines,Cells / D2: Cancer cell lines
dim_2123,CC,Chemical Checker,2123,D,D2,Cells,Cancer cell lines,Cells / D2: Cancer cell lines
dim_2124,CC,Chemical Checker,2124,D,D2,Cells,Cancer cell lines,Cells / D2: Cancer cell lines
dim_2125,CC,Chemical Checker,2125,D,D2,Cells,Cancer cell lines,Cells / D2: Cancer cell lines
dim_2126,CC,Chemical Checker,2126,D,D2,Cells,Cancer cell lines,Cells / D2: Cancer cell lines
dim_2127,CC,Chemical Checker,2127,D,D2,Cells,Cancer cell lines,Cells / D2: Cancer cell lines
dim_2128,CC,Chemical Checker,2128,D,D2,Cells,Cancer cell lines,Cells / D2: Cancer cell lines
dim_2129,CC,Chemical Checker,2129,D,D2,Cells,Cancer cell lines,Cells / D2: Cancer cell lines
dim_2130,CC,Chemical Checker,2130,D,D2,Cells,Cancer cell lines,Cells / D2: Cancer cell lines
dim_2131,CC,Chemical Checker,2131,D,D2,Cells,Cancer cell lines,Cells / D2: Cancer cell lines
dim_2132,CC,Chemical Checker,2132,D,D2,Cells,Cancer cell lines,Cells / D2: Cancer cell lines
dim_2133,CC,Chemical Checker,2133,D,D2,Cells,Cancer cell lines,Cells / D2: Cancer cell lines
dim_2134,CC,Chemical Checker,2134,D,D2,Cells,Cancer cell lines,Cells / D2: Cancer cell lines
dim_2135,CC,Chemical Checker,2135,D,D2,Cells,Cancer cell lines,Cells / D2: Cancer cell lines
dim_2136,CC,Chemical Checker,2136,D,D2,Cells,Cancer cell lines,Cells / D2: Cancer cell lines
dim_2137,CC,Chemical Checker,2137,D,D2,Cells,Cancer cell lines,Cells / D2: Cancer cell lines
dim_2138,CC,Chemical Checker,2138,D,D2,Cells,Cancer cell lines,Cells / D2: Cancer cell lines
dim_2139,CC,Chemical Checker,2139,D,D2,Cells,Cancer cell lines,Cells / D2: Cancer cell lines
dim_2140,CC,Chemical Checker,2140,D,D2,Cells,Cancer cell lines,Cells / D2: Cancer cell lines
dim_2141,CC,Chemical Checker,2141,D,D2,Cells,Cancer cell lines,Cells / D2: Cancer cell lines
dim_2142,CC,Chemical Checker,2142,D,D2,Cells,Cancer cell lines,Cells / D2: Cancer cell lines
dim_2143,CC,Chemical Checker,2143,D,D2,Cells,Cancer cell lines,Cells / D2: Cancer cell lines
dim_2144,CC,Chemical Checker,2144,D,D2,Cells,Cancer cell lines,Cells / D2: Cancer cell lines
dim_2145,CC,Chemical Checker,2145,D,D2,Cells,Cancer cell lines,Cells / D2: Cancer cell lines
dim_2146,CC,Chemical Checker,2146,D,D2,Cells,Cancer cell lines,Cells / D2: Cancer cell lines
dim_2147,CC,Chemical Checker,2147,D,D2,Cells,Cancer cell lines,Cells / D2: Cancer cell lines
dim_2148,CC,Chemical Checker,2148,D,D2,Cells,Cancer cell lines,Cells / D2: Cancer cell lines
dim_2149,CC,Chemical Checker,2149,D,D2,Cells,Cancer cell lines,Cells / D2: Cancer cell lines
dim_2150,CC,Chemical Checker,2150,D,D2,Cells,Cancer cell lines,Cells / D2: Cancer cell lines
dim_2151,CC,Chemical Checker,2151,D,D2,Cells,Cancer cell lines,Cells / D2: Cancer cell lines
dim_2152,CC,Chemical Checker,2152,D,D2,Cells,Cancer cell lines,Cells / D2: Cancer cell lines
dim_2153,CC,Chemical Checker,2153,D,D2,Cells,Cancer cell lines,Cells / D2: Cancer cell lines
dim_2154,CC,Chemical Checker,2154,D,D2,Cells,Cancer cell lines,Cells / D2: Cancer cell lines
dim_2155,CC,Chemical Checker,2155,D,D2,Cells,Cancer cell lines,Cells / D2: Cancer cell lines
dim_2156,CC,Chemical Checker,2156,D,D2,Cells,Cancer cell lines,Cells / D2: Cancer cell lines
dim_2157,CC,Chemical Checker,2157,D,D2,Cells,Cancer cell lines,Cells / D2: Cancer cell lines
dim_2158,CC,Chemical Checker,2158,D,D2,Cells,Cancer cell lines,Cells / D2: Cancer cell lines
dim_2159,CC,Chemical Checker,2159,D,D2,Cells,Cancer cell lines,Cells / D2: Cancer cell lines
dim_2160,CC,Chemical Checker,2160,D,D2,Cells,Cancer cell lines,Cells / D2: Cancer cell lines
dim_2161,CC,Chemical Checker,2161,D,D2,Cells,Cancer cell lines,Cells / D2: Cancer cell lines
dim_2162,CC,Chemical Checker,2162,D,D2,Cells,Cancer cell lines,Cells / D2: Cancer cell lines
dim_2163,CC,Chemical Checker,2163,D,D2,Cells,Cancer cell lines,Cells / D2: Cancer cell lines
dim_2164,CC,Chemical Checker,2164,D,D2,Cells,Cancer cell lines,Cells / D2: Cancer cell lines
dim_2165,CC,Chemical Checker,2165,D,D2,Cells,Cancer cell lines,Cells / D2: Cancer cell lines
dim_2166,CC,Chemical Checker,2166,D,D2,Cells,Cancer cell lines,Cells / D2: Cancer cell lines
dim_2167,CC,Chemical Checker,2167,D,D2,Cells,Cancer cell lines,Cells / D2: Cancer cell lines
dim_2168,CC,Chemical Checker,2168,D,D2,Cells,Cancer cell lines,Cells / D2: Cancer cell lines
dim_2169,CC,Chemical Checker,2169,D,D2,Cells,Cancer cell lines,Cells / D2: Cancer cell lines
dim_2170,CC,Chemical Checker,2170,D,D2,Cells,Cancer cell lines,Cells / D2: Cancer cell lines
dim_2171,CC,Chemical Checker,2171,D,D2,Cells,Cancer cell lines,Cells / D2: Cancer cell lines
dim_2172,CC,Chemical Checker,2172,D,D2,Cells,Cancer cell lines,Cells / D2: Cancer cell lines
dim_2173,CC,Chemical Checker,2173,D,D2,Cells,Cancer cell lines,Cells / D2: Cancer cell lines
dim_2174,CC,Chemical Checker,2174,D,D2,Cells,Cancer cell lines,Cells / D2: Cancer cell lines
dim_2175,CC,Chemical Checker,2175,D,D2,Cells,Cancer cell lines,Cells / D2: Cancer cell lines
dim_2176,CC,Chemical Checker,2176,D,D3,Cells,Chemical genetics,Cells / D3: Chemical genetics
dim_2177,CC,Chemical Checker,2177,D,D3,Cells,Chemical genetics,Cells / D3: Chemical genetics
dim_2178,CC,Chemical Checker,2178,D,D3,Cells,Chemical genetics,Cells / D3: Chemical genetics
dim_2179,CC,Chemical Checker,2179,D,D3,Cells,Chemical genetics,Cells / D3: Chemical genetics
